ECG	Heart Rate
-0.0927734	69.5249
-0.0933838	69.5249
-0.0933838	69.5249
-0.0924683	69.5249
-0.0909424	69.5249
-0.0894165	69.5249
-0.0881958	69.5249
-0.0875854	69.5249
-0.0875854	69.5249
-0.088501	69.5249
-0.0894165	69.5249
-0.090332	69.5249
-0.090332	69.5249
-0.0894165	69.5249
-0.0875854	69.5249
-0.085144	69.5249
-0.083313	69.5249
-0.0820923	69.5249
-0.0814819	69.5249
-0.0817871	69.5249
-0.083313	69.5249
-0.0848389	69.5249
-0.0860596	69.5249
-0.0866699	69.5249
-0.0863647	69.5249
-0.0857544	69.5249
-0.0848389	69.5249
-0.0842285	69.5249
-0.0836182	69.5249
-0.0823975	69.5249
-0.0811768	69.5249
-0.0799561	69.5249
-0.0787354	69.5249
-0.0778198	69.5249
-0.0769043	69.5249
-0.0759888	69.5249
-0.0756836	69.5249
-0.0756836	69.5249
-0.0759888	69.5249
-0.0762939	69.5249
-0.0772095	69.5249
-0.0778198	69.5249
-0.0787354	69.5249
-0.0796509	69.5249
-0.0808716	69.5249
-0.0817871	69.5249
-0.0823975	69.5249
-0.0823975	69.5249
-0.0820923	69.5249
-0.0820923	69.5249
-0.0817871	69.5249
-0.0820923	69.5249
-0.0827026	69.5249
-0.0839233	69.5249
-0.0860596	69.5249
-0.088501	69.5249
-0.0909424	69.5249
-0.0930786	69.5249
-0.0946045	69.5249
-0.0958252	69.5249
-0.0967407	69.5249
-0.0973511	69.5249
-0.0976563	69.5249
-0.0970459	69.5249
-0.0964355	69.5249
-0.0958252	69.5249
-0.0952148	69.5249
-0.0949097	69.5249
-0.0949097	69.5249
-0.0949097	69.5249
-0.0946045	69.5249
-0.0942993	69.5249
-0.0939941	69.5249
-0.093689	69.5249
-0.093689	69.5249
-0.0933838	69.5249
-0.0933838	69.5249
-0.0930786	69.5249
-0.0918579	69.5249
-0.090332	69.5249
-0.088501	69.5249
-0.0869751	69.5249
-0.085144	69.5249
-0.0836182	69.5249
-0.0820923	69.5249
-0.0811768	69.5249
-0.0805664	69.5249
-0.0805664	69.5249
-0.0808716	69.5249
-0.0811768	69.5249
-0.0817871	69.5249
-0.0823975	69.5249
-0.0830078	69.5249
-0.0836182	69.5249
-0.0848389	69.5249
-0.0860596	69.5249
-0.0878906	69.5249
-0.0897217	69.5249
-0.0915527	69.5249
-0.093689	69.5249
-0.0958252	69.5249
-0.0982666	69.5249
-0.100708	69.5249
-0.102844	69.5249
-0.104675	69.5249
-0.106506	69.5249
-0.108032	69.5249
-0.109558	69.5249
-0.110779	69.5249
-0.111694	69.5249
-0.112	69.5249
-0.111389	69.5249
-0.110168	69.5249
-0.108337	69.5249
-0.106201	69.5249
-0.10376	69.5249
-0.101013	69.5249
-0.0979614	69.5249
-0.0946045	69.5249
-0.0912476	69.5249
-0.088501	69.5249
-0.0860596	69.5249
-0.0845337	69.5249
-0.0836182	69.5249
-0.0830078	69.5249
-0.0820923	69.5249
-0.0808716	69.5249
-0.0793457	69.5249
-0.0775146	69.5249
-0.0747681	69.5249
-0.0723267	69.5249
-0.0698853	69.5249
-0.0680542	69.5249
-0.0671387	69.5249
-0.0665283	69.5249
-0.0665283	69.5249
-0.0662231	69.5249
-0.0662231	69.5249
-0.0665283	69.5249
-0.0668335	69.5249
-0.0674438	69.5249
-0.067749	69.5249
-0.067749	69.5249
-0.067749	69.5249
-0.0680542	69.5249
-0.0680542	69.5249
-0.0686646	69.5249
-0.0692749	69.5249
-0.0701904	69.5249
-0.071106	69.5249
-0.0723267	69.5249
-0.0735474	69.5249
-0.0744629	69.5249
-0.0750732	69.5249
-0.0756836	69.5249
-0.0756836	69.5249
-0.0753784	69.5249
-0.0747681	69.5249
-0.0738525	69.5249
-0.0732422	69.5249
-0.0726318	69.5249
-0.0726318	69.5249
-0.072937	69.5249
-0.0738525	69.5249
-0.0747681	69.5249
-0.0753784	69.5249
-0.0759888	69.5249
-0.0765991	69.5249
-0.0769043	69.5249
-0.0769043	69.5249
-0.0765991	69.5249
-0.0759888	69.5249
-0.0747681	69.5249
-0.0732422	69.5249
-0.0714111	69.5249
-0.0695801	69.5249
-0.0674438	69.5249
-0.0656128	69.5249
-0.0637817	69.5249
-0.0616455	69.5249
-0.0592041	69.5249
-0.0567627	69.5249
-0.0543213	69.5249
-0.0521851	69.5249
-0.050354	69.5249
-0.0479126	69.5249
-0.0457764	69.5249
-0.0430298	69.5249
-0.0405884	69.5249
-0.0387573	69.5249
-0.0375366	69.5249
-0.0369263	69.5249
-0.0366211	69.5249
-0.0363159	69.5249
-0.0360107	69.5249
-0.0357056	69.5249
-0.0357056	69.5249
-0.0354004	69.5249
-0.0350952	69.5249
-0.0350952	69.5249
-0.0350952	69.5249
-0.0354004	69.5249
-0.0357056	69.5249
-0.0357056	69.5249
-0.0357056	69.5249
-0.0354004	69.5249
-0.0341797	69.5249
-0.0326538	69.5249
-0.0308228	69.5249
-0.0286865	69.5249
-0.0262451	69.5249
-0.0241089	69.5249
-0.022583	69.5249
-0.0216675	69.5249
-0.0213623	69.5249
-0.0210571	69.5249
-0.0198364	69.5249
-0.0170898	69.5249
-0.0131226	69.5249
-0.00793457	69.5249
-0.00244141	69.5249
0.00335693	69.5249
0.0088501	69.5249
0.0140381	69.5249
0.0189209	69.5249
0.0234985	69.5249
0.027771	69.5249
0.0311279	69.5249
0.0335693	69.5249
0.0360107	69.5249
0.0375366	69.5249
0.0390625	69.5249
0.0396729	69.5249
0.039978	69.5249
0.0390625	69.5249
0.0372314	69.5249
0.0344849	69.5249
0.0308228	69.5249
0.0259399	69.5249
0.0201416	69.5249
0.0134277	69.5249
0.00671387	69.5249
-0.000915527	69.5249
-0.00854492	69.5249
-0.0167847	69.5249
-0.0253296	69.5249
-0.0332642	69.5249
-0.0405884	69.5249
-0.0469971	69.5249
-0.0518799	69.5249
-0.0558472	69.5249
-0.0592041	69.5249
-0.0622559	69.5249
-0.0650024	69.5249
-0.067749	69.5249
-0.0701904	69.5249
-0.0723267	69.5249
-0.0744629	69.5249
-0.0756836	69.5249
-0.0762939	69.5249
-0.0765991	69.5249
-0.0765991	69.5249
-0.0762939	69.5249
-0.0759888	69.5249
-0.0762939	69.5249
-0.0769043	69.5249
-0.0778198	69.5249
-0.0796509	69.5249
-0.0817871	69.5249
-0.0842285	69.5249
-0.0869751	69.5249
-0.0897217	69.5249
-0.0924683	69.5249
-0.0952148	69.5249
-0.0976563	69.5249
-0.0994873	69.5249
-0.101013	69.5249
-0.102234	69.5249
-0.103455	69.5249
-0.10437	69.5249
-0.10498	69.5249
-0.105591	69.5249
-0.106201	69.5249
-0.106506	69.5249
-0.107117	69.5249
-0.106812	69.5249
-0.106201	69.5249
-0.105286	69.5249
-0.104065	69.5249
-0.102844	69.5249
-0.101929	69.5249
-0.101318	69.5249
-0.101013	69.5249
-0.101013	69.5249
-0.101013	69.5249
-0.100708	69.5249
-0.100403	69.5249
-0.100403	69.5249
-0.100098	69.5249
-0.100403	69.5249
-0.101013	69.5249
-0.101929	69.5249
-0.102844	69.5249
-0.10376	69.5249
-0.104675	69.5249
-0.105591	69.5249
-0.106201	69.5249
-0.106201	69.5249
-0.105591	69.5249
-0.105286	69.5249
-0.10498	69.5249
-0.105286	69.5249
-0.106506	69.5249
-0.108032	69.5249
-0.109558	69.5249
-0.110474	69.5249
-0.111084	69.5249
-0.111084	69.5249
-0.110474	69.5249
-0.109863	69.5249
-0.109253	69.5249
-0.109558	69.5249
-0.110779	69.5249
-0.112915	69.5249
-0.115662	69.5249
-0.118713	69.5249
-0.12207	69.5249
-0.125732	69.5249
-0.1297	69.5249
-0.133972	69.5249
-0.138855	69.5249
-0.143433	69.5249
-0.1474	69.5249
-0.150452	69.5249
-0.151978	69.5249
-0.152283	69.5249
-0.150757	69.5249
-0.148621	69.5249
-0.145264	69.5249
-0.141602	69.5249
-0.136719	69.5249
-0.13092	69.5249
-0.123596	69.5249
-0.114136	69.5249
-0.101318	69.5249
-0.0848389	69.5249
-0.0643921	69.5249
-0.039978	69.5249
-0.012207	69.5249
0.0189209	69.5249
0.0534058	69.5249
0.0906372	69.5249
0.131226	69.5249
0.174866	69.5249
0.221558	69.5249
0.270691	69.5249
0.322876	69.5249
0.377197	69.5249
0.43396	69.5249
0.493164	69.5249
0.553894	69.5249
0.61554	69.5249
0.675964	69.5249
0.734253	69.5249
0.787659	69.5249
0.835266	69.5249
0.874939	69.5249
0.906372	69.5249
0.928345	69.5249
0.941162	69.5249
0.944824	69.5249
0.938721	69.5249
0.923157	69.5249
0.898132	69.5249
0.863953	69.5249
0.820923	69.5249
0.769653	69.5249
0.710754	69.5249
0.645447	69.5249
0.574646	72.9927
0.499878	72.9927
0.422668	72.9927
0.344543	72.9927
0.267334	72.9927
0.192566	72.9927
0.121765	72.9927
0.0564575	72.9927
-0.00244141	72.9927
-0.0549316	72.9927
-0.100708	72.9927
-0.139465	72.9927
-0.171814	72.9927
-0.197144	72.9927
-0.215759	72.9927
-0.227356	72.9927
-0.233459	72.9927
-0.234375	72.9927
-0.231323	72.9927
-0.224915	72.9927
-0.216064	72.9927
-0.205688	72.9927
-0.194702	72.9927
-0.1828	72.9927
-0.171204	72.9927
-0.159607	72.9927
-0.148621	72.9927
-0.138245	72.9927
-0.128784	72.9927
-0.119934	72.9927
-0.111694	72.9927
-0.104065	72.9927
-0.0973511	72.9927
-0.0924683	72.9927
-0.0897217	72.9927
-0.0891113	72.9927
-0.090332	72.9927
-0.0924683	72.9927
-0.0942993	72.9927
-0.09552	72.9927
-0.0964355	72.9927
-0.0973511	72.9927
-0.098877	72.9927
-0.101013	72.9927
-0.10376	72.9927
-0.106506	72.9927
-0.109253	72.9927
-0.111084	72.9927
-0.112	72.9927
-0.112305	72.9927
-0.111694	72.9927
-0.110474	72.9927
-0.108948	72.9927
-0.106812	72.9927
-0.10437	72.9927
-0.101929	72.9927
-0.0994873	72.9927
-0.0973511	72.9927
-0.09552	72.9927
-0.0939941	72.9927
-0.0930786	72.9927
-0.0924683	72.9927
-0.0921631	72.9927
-0.0921631	72.9927
-0.0918579	72.9927
-0.0912476	72.9927
-0.090332	72.9927
-0.0897217	72.9927
-0.0891113	72.9927
-0.0894165	72.9927
-0.090332	72.9927
-0.0918579	72.9927
-0.0933838	72.9927
-0.09552	72.9927
-0.0970459	72.9927
-0.0985718	72.9927
-0.0994873	72.9927
-0.100403	72.9927
-0.101318	72.9927
-0.101929	72.9927
-0.102539	72.9927
-0.102539	72.9927
-0.101929	72.9927
-0.100403	72.9927
-0.0985718	72.9927
-0.0967407	72.9927
-0.09552	72.9927
-0.0949097	72.9927
-0.0952148	72.9927
-0.0952148	72.9927
-0.0946045	72.9927
-0.0930786	72.9927
-0.0900269	72.9927
-0.0863647	72.9927
-0.0830078	72.9927
-0.0799561	72.9927
-0.0772095	72.9927
-0.0744629	72.9927
-0.0714111	72.9927
-0.0680542	72.9927
-0.0646973	72.9927
-0.0613403	72.9927
-0.0588989	72.9927
-0.057373	72.9927
-0.0561523	72.9927
-0.055542	72.9927
-0.0552368	72.9927
-0.055542	72.9927
-0.0564575	72.9927
-0.0579834	72.9927
-0.0595093	72.9927
-0.0604248	72.9927
-0.0610352	72.9927
-0.0610352	72.9927
-0.0613403	72.9927
-0.0619507	72.9927
-0.0622559	72.9927
-0.062561	72.9927
-0.0619507	72.9927
-0.0610352	72.9927
-0.0598145	72.9927
-0.0585938	72.9927
-0.0567627	72.9927
-0.0546265	72.9927
-0.0521851	72.9927
-0.0488281	72.9927
-0.045166	72.9927
-0.0408936	72.9927
-0.0366211	72.9927
-0.0326538	72.9927
-0.0286865	72.9927
-0.0253296	72.9927
-0.022583	72.9927
-0.0201416	72.9927
-0.0180054	72.9927
-0.0164795	72.9927
-0.0152588	72.9927
-0.0143433	72.9927
-0.0134277	72.9927
-0.0125122	72.9927
-0.0112915	72.9927
-0.0100708	72.9927
-0.0088501	72.9927
-0.00793457	72.9927
-0.00762939	72.9927
-0.00732422	72.9927
-0.00671387	72.9927
-0.00610352	72.9927
-0.00518799	72.9927
-0.00457764	72.9927
-0.00396729	72.9927
-0.00366211	72.9927
-0.00366211	72.9927
-0.00335693	72.9927
-0.00244141	72.9927
-0.000305176	72.9927
0.00274658	72.9927
0.00579834	72.9927
0.00915527	72.9927
0.012207	72.9927
0.015564	72.9927
0.0186157	72.9927
0.0216675	72.9927
0.0253296	72.9927
0.0292969	72.9927
0.0335693	72.9927
0.0378418	72.9927
0.0424194	72.9927
0.0469971	72.9927
0.0521851	72.9927
0.057373	72.9927
0.0622559	72.9927
0.0668335	72.9927
0.0708008	72.9927
0.0747681	72.9927
0.0787354	72.9927
0.0830078	72.9927
0.0878906	72.9927
0.0927734	72.9927
0.0979614	72.9927
0.103149	72.9927
0.107727	72.9927
0.112305	72.9927
0.115967	72.9927
0.119629	72.9927
0.122986	72.9927
0.126953	72.9927
0.13092	72.9927
0.134888	72.9927
0.13855	72.9927
0.141907	72.9927
0.144958	72.9927
0.14801	72.9927
0.151978	72.9927
0.15686	72.9927
0.162964	72.9927
0.169983	72.9927
0.177002	72.9927
0.183716	72.9927
0.190125	72.9927
0.195923	72.9927
0.201416	72.9927
0.206299	72.9927
0.211487	72.9927
0.21637	72.9927
0.221863	72.9927
0.227051	72.9927
0.232849	72.9927
0.238953	72.9927
0.244751	72.9927
0.249939	72.9927
0.254517	72.9927
0.258484	72.9927
0.26123	72.9927
0.263367	72.9927
0.264587	72.9927
0.265503	72.9927
0.265808	72.9927
0.265503	72.9927
0.264587	72.9927
0.263367	72.9927
0.261841	72.9927
0.259399	72.9927
0.256958	72.9927
0.254822	72.9927
0.252991	72.9927
0.251465	72.9927
0.250549	72.9927
0.249634	72.9927
0.248413	72.9927
0.246582	72.9927
0.244141	72.9927
0.241394	72.9927
0.238342	72.9927
0.23468	72.9927
0.230408	72.9927
0.225525	72.9927
0.220032	72.9927
0.214539	72.9927
0.20813	72.9927
0.2005	72.9927
0.192261	72.9927
0.183716	72.9927
0.175476	72.9927
0.168152	72.9927
0.161438	72.9927
0.154724	72.9927
0.147705	72.9927
0.140686	72.9927
0.133057	72.9927
0.125427	72.9927
0.117798	72.9927
0.109863	72.9927
0.102539	72.9927
0.09552	72.9927
0.088501	72.9927
0.0820923	72.9927
0.0762939	72.9927
0.0708008	72.9927
0.0653076	72.9927
0.0598145	72.9927
0.0537109	72.9927
0.0473022	72.9927
0.0402832	72.9927
0.0326538	72.9927
0.0247192	72.9927
0.0161743	72.9927
0.00762939	72.9927
-0.0012207	72.9927
-0.00946045	72.9927
-0.0177002	72.9927
-0.0259399	72.9927
-0.0338745	72.9927
-0.0408936	72.9927
-0.0473022	72.9927
-0.0524902	72.9927
-0.057373	72.9927
-0.0616455	72.9927
-0.0656128	72.9927
-0.0692749	72.9927
-0.0720215	72.9927
-0.0744629	72.9927
-0.0759888	72.9927
-0.0772095	72.9927
-0.0784302	72.9927
-0.0796509	72.9927
-0.0805664	72.9927
-0.0814819	72.9927
-0.0827026	72.9927
-0.0842285	72.9927
-0.0857544	72.9927
-0.0869751	72.9927
-0.0878906	72.9927
-0.0888062	72.9927
-0.0900269	72.9927
-0.0915527	72.9927
-0.0933838	72.9927
-0.0964355	72.9927
-0.100098	72.9927
-0.104065	72.9927
-0.108032	72.9927
-0.111389	72.9927
-0.113831	72.9927
-0.115051	72.9927
-0.115662	72.9927
-0.115662	72.9927
-0.115662	72.9927
-0.115051	72.9927
-0.114136	72.9927
-0.113525	72.9927
-0.112915	72.9927
-0.112305	72.9927
-0.111694	72.9927
-0.110779	72.9927
-0.108948	72.9927
-0.106506	72.9927
-0.10376	72.9927
-0.101318	72.9927
-0.0991821	72.9927
-0.0979614	72.9927
-0.0979614	72.9927
-0.0979614	72.9927
-0.0982666	72.9927
-0.0982666	72.9927
-0.0979614	72.9927
-0.0979614	72.9927
-0.0979614	72.9927
-0.0979614	72.9927
-0.0985718	72.9927
-0.0991821	72.9927
-0.100098	72.9927
-0.101318	72.9927
-0.102539	72.9927
-0.104065	72.9927
-0.105591	72.9927
-0.107117	72.9927
-0.108643	72.9927
-0.109558	72.9927
-0.109863	72.9927
-0.110474	72.9927
-0.111084	72.9927
-0.112305	72.9927
-0.114136	72.9927
-0.115662	72.9927
-0.116882	72.9927
-0.117188	72.9927
-0.116577	72.9927
-0.115051	72.9927
-0.11322	72.9927
-0.111084	72.9927
-0.108643	72.9927
-0.106506	72.9927
-0.104675	72.9927
-0.10376	72.9927
-0.103149	72.9927
-0.102844	72.9927
-0.102539	72.9927
-0.102539	72.9927
-0.101929	72.9927
-0.101318	72.9927
-0.100403	72.9927
-0.0994873	72.9927
-0.0985718	72.9927
-0.0976563	72.9927
-0.0970459	72.9927
-0.0964355	72.9927
-0.0958252	72.9927
-0.0949097	72.9927
-0.0949097	72.9927
-0.0949097	72.9927
-0.0952148	72.9927
-0.09552	72.9927
-0.09552	72.9927
-0.0952148	72.9927
-0.0949097	72.9927
-0.093689	72.9927
-0.0921631	72.9927
-0.0906372	72.9927
-0.0888062	72.9927
-0.0869751	72.9927
-0.0857544	72.9927
-0.085144	72.9927
-0.0854492	72.9927
-0.0860596	72.9927
-0.0869751	72.9927
-0.0881958	72.9927
-0.0894165	72.9927
-0.0912476	72.9927
-0.0939941	72.9927
-0.0973511	72.9927
-0.100708	72.9927
-0.103455	72.9927
-0.105896	72.9927
-0.108032	72.9927
-0.110168	72.9927
-0.112305	72.9927
-0.114441	72.9927
-0.115967	72.9927
-0.116882	72.9927
-0.116577	72.9927
-0.115662	72.9927
-0.113525	72.9927
-0.111084	72.9927
-0.108337	72.9927
-0.10498	72.9927
-0.101929	72.9927
-0.0991821	72.9927
-0.0967407	72.9927
-0.0942993	72.9927
-0.0921631	72.9927
-0.0900269	72.9927
-0.0875854	72.9927
-0.085144	72.9927
-0.083313	72.9927
-0.0820923	72.9927
-0.0817871	72.9927
-0.0814819	72.9927
-0.0808716	72.9927
-0.0796509	72.9927
-0.078125	72.9927
-0.0769043	72.9927
-0.0756836	72.9927
-0.0756836	72.9927
-0.0759888	72.9927
-0.0765991	72.9927
-0.0772095	72.9927
-0.0775146	72.9927
-0.0772095	72.9927
-0.0769043	72.9927
-0.0762939	72.9927
-0.0753784	72.9927
-0.0750732	72.9927
-0.0747681	72.9927
-0.0747681	72.9927
-0.0750732	72.9927
-0.0756836	72.9927
-0.0765991	72.9927
-0.0784302	72.9927
-0.0808716	72.9927
-0.0839233	72.9927
-0.0872803	72.9927
-0.0906372	72.9927
-0.0933838	72.9927
-0.09552	72.9927
-0.0970459	72.9927
-0.0982666	72.9927
-0.0991821	72.9927
-0.100403	72.9927
-0.101624	72.9927
-0.102844	72.9927
-0.103149	72.9927
-0.102844	72.9927
-0.101318	72.9927
-0.098877	72.9927
-0.0961304	72.9927
-0.0927734	72.9927
-0.0891113	72.9927
-0.0857544	72.9927
-0.0820923	72.9927
-0.0790405	72.9927
-0.0762939	72.9927
-0.0738525	72.9927
-0.0726318	72.9927
-0.0717163	72.9927
-0.0714111	72.9927
-0.071106	72.9927
-0.0714111	72.9927
-0.0717163	72.9927
-0.0717163	72.9927
-0.0723267	72.9927
-0.072937	72.9927
-0.0747681	72.9927
-0.0769043	72.9927
-0.0799561	72.9927
-0.0827026	72.9927
-0.0854492	72.9927
-0.0872803	72.9927
-0.0881958	72.9927
-0.0878906	72.9927
-0.0872803	72.9927
-0.0863647	72.9927
-0.0854492	72.9927
-0.0842285	72.9927
-0.0836182	72.9927
-0.0827026	72.9927
-0.0814819	72.9927
-0.0799561	72.9927
-0.0784302	72.9927
-0.0769043	72.9927
-0.0753784	72.9927
-0.0741577	72.9927
-0.0735474	72.9927
-0.0732422	72.9927
-0.0735474	72.9927
-0.0738525	72.9927
-0.0747681	72.9927
-0.0765991	72.9927
-0.0793457	72.9927
-0.0830078	72.9927
-0.0869751	72.9927
-0.0909424	72.9927
-0.0942993	72.9927
-0.0973511	72.9927
-0.0994873	72.9927
-0.101318	72.9927
-0.102844	72.9927
-0.10437	72.9927
-0.105896	72.9927
-0.107117	72.9927
-0.108337	72.9927
-0.109253	72.9927
-0.109863	72.9927
-0.109558	72.9927
-0.108643	72.9927
-0.107117	72.9927
-0.10498	72.9927
-0.102539	72.9927
-0.100098	72.9927
-0.0982666	72.9927
-0.0967407	72.9927
-0.0964355	72.9927
-0.0970459	72.9927
-0.0982666	72.9927
-0.0994873	72.9927
-0.100403	72.9927
-0.101013	72.9927
-0.101318	72.9927
-0.101929	72.9927
-0.102539	72.9927
-0.103455	72.9927
-0.10437	72.9927
-0.105286	72.9927
-0.105896	72.9927
-0.106201	72.9927
-0.106506	72.9927
-0.106812	72.9927
-0.106812	72.9927
-0.106201	72.9927
-0.10498	72.9927
-0.103455	72.9927
-0.101013	72.9927
-0.098877	72.9927
-0.0967407	72.9927
-0.0949097	72.9927
-0.093689	72.9927
-0.0924683	72.9927
-0.0918579	72.9927
-0.0909424	72.9927
-0.0897217	72.9927
-0.0881958	72.9927
-0.0866699	72.9927
-0.085144	72.9927
-0.0839233	72.9927
-0.0830078	72.9927
-0.0827026	72.9927
-0.0830078	72.9927
-0.0842285	72.9927
-0.0863647	72.9927
-0.0894165	72.9927
-0.0924683	72.9927
-0.0946045	72.9927
-0.0961304	72.9927
-0.0964355	72.9927
-0.0961304	72.9927
-0.0952148	72.9927
-0.0939941	72.9927
-0.0927734	72.9927
-0.0918579	72.9927
-0.0906372	72.9927
-0.0900269	72.9927
-0.0897217	72.9927
-0.0900269	72.9927
-0.0912476	72.9927
-0.0924683	72.9927
-0.0933838	72.9927
-0.093689	72.9927
-0.0927734	72.9927
-0.0912476	72.9927
-0.0894165	72.9927
-0.0878906	72.9927
-0.0860596	72.9927
-0.0848389	72.9927
-0.0836182	72.9927
-0.0827026	72.9927
-0.0823975	72.9927
-0.0827026	72.9927
-0.0836182	72.9927
-0.0842285	72.9927
-0.0845337	72.9927
-0.0839233	72.9927
-0.0830078	72.9927
-0.0811768	72.9927
-0.0790405	72.9927
-0.0762939	72.9927
-0.0732422	72.9927
-0.0698853	72.9927
-0.0665283	72.9927
-0.0631714	72.9927
-0.0604248	72.9927
-0.0582886	72.9927
-0.0561523	72.9927
-0.0546265	72.9927
-0.0534058	72.9927
-0.0521851	72.9927
-0.0506592	72.9927
-0.0494385	72.9927
-0.0485229	72.9927
-0.0473022	72.9927
-0.0463867	72.9927
-0.0454712	72.9927
-0.0445557	72.9927
-0.043335	72.9927
-0.0421143	72.9927
-0.0402832	72.9927
-0.0384521	72.9927
-0.0366211	72.9927
-0.0341797	72.9927
-0.0314331	72.9927
-0.0286865	72.9927
-0.0262451	72.9927
-0.0238037	72.9927
-0.0222778	72.9927
-0.0210571	72.9927
-0.0198364	72.9927
-0.0189209	72.9927
-0.0180054	72.9927
-0.017395	72.9927
-0.0167847	72.9927
-0.0161743	72.9927
-0.0152588	72.9927
-0.0143433	72.9927
-0.0134277	72.9927
-0.0131226	72.9927
-0.0128174	72.9927
-0.0128174	72.9927
-0.0128174	72.9927
-0.0128174	72.9927
-0.012207	72.9927
-0.0112915	72.9927
-0.00976563	72.9927
-0.00762939	72.9927
-0.00518799	72.9927
-0.00274658	72.9927
0	72.9927
0.00244141	72.9927
0.00488281	72.9927
0.00671387	72.9927
0.00793457	72.9927
0.00823975	72.9927
0.00793457	72.9927
0.00701904	72.9927
0.00640869	72.9927
0.00518799	72.9927
0.00366211	72.9927
0.0012207	72.9927
-0.00213623	72.9927
-0.00640869	72.9927
-0.0112915	72.9927
-0.0167847	72.9927
-0.0228882	72.9927
-0.0289917	72.9927
-0.0354004	72.9927
-0.0421143	72.9927
-0.0485229	72.9927
-0.0546265	72.9927
-0.0604248	72.9927
-0.0650024	72.9927
-0.0692749	72.9927
-0.0732422	72.9927
-0.0772095	72.9927
-0.0814819	72.9927
-0.0854492	72.9927
-0.0894165	72.9927
-0.0933838	72.9927
-0.0970459	72.9927
-0.100098	72.9927
-0.102844	72.9927
-0.105591	72.9927
-0.108032	72.9927
-0.110474	72.9927
-0.112	72.9927
-0.113525	72.9927
-0.114746	72.9927
-0.115662	72.9927
-0.116577	72.9927
-0.117188	72.9927
-0.116882	72.9927
-0.115662	72.9927
-0.113525	72.9927
-0.111084	72.9927
-0.108337	72.9927
-0.105896	72.9927
-0.10376	72.9927
-0.101929	72.9927
-0.100403	72.9927
-0.0991821	72.9927
-0.0982666	72.9927
-0.0979614	72.9927
-0.0982666	72.9927
-0.0991821	72.9927
-0.101013	72.9927
-0.102844	72.9927
-0.105286	72.9927
-0.107727	72.9927
-0.110168	72.9927
-0.11322	72.9927
-0.116272	72.9927
-0.119629	72.9927
-0.123291	72.9927
-0.126953	72.9927
-0.130615	72.9927
-0.134888	72.9927
-0.13855	72.9927
-0.141602	72.9927
-0.143127	72.9927
-0.143127	72.9927
-0.141602	72.9927
-0.138855	72.9927
-0.135498	72.9927
-0.131836	72.9927
-0.128174	72.9927
-0.125122	72.9927
-0.122681	72.9927
-0.119934	72.9927
-0.116882	72.9927
-0.112915	72.9927
-0.108643	72.9927
-0.10437	72.9927
-0.100708	72.9927
-0.0976563	72.9927
-0.09552	72.9927
-0.093689	72.9927
-0.0924683	72.9927
-0.0912476	72.9927
-0.0906372	72.9927
-0.0906372	72.9927
-0.0915527	72.9927
-0.0930786	72.9927
-0.09552	72.9927
-0.0982666	72.9927
-0.101929	72.9927
-0.105591	72.9927
-0.109558	72.9927
-0.113831	72.9927
-0.118713	72.9927
-0.124207	72.9927
-0.13031	72.9927
-0.136719	72.9927
-0.143738	72.9927
-0.150452	72.9927
-0.15686	72.9927
-0.162354	72.9927
-0.167236	72.9927
-0.170898	72.9927
-0.17334	72.9927
-0.174561	72.9927
-0.174561	72.9927
-0.173035	72.9927
-0.169678	72.9927
-0.164185	72.9927
-0.156555	72.9927
-0.145874	72.9927
-0.132141	72.9927
-0.115662	72.9927
-0.0961304	72.9927
-0.0735474	72.9927
-0.0466919	72.9927
-0.0152588	72.9927
0.020752	72.9927
0.0604248	72.9927
0.104065	72.9927
0.151367	72.9927
0.202332	72.9927
0.256653	72.9927
0.314331	72.9927
0.375061	72.9927
0.438538	72.9927
0.503845	72.9927
0.570374	72.9927
0.636597	72.9927
0.700684	72.9927
0.761108	72.9927
0.81665	72.9927
0.865479	72.9927
0.906067	72.9927
0.9375	72.9927
0.959778	72.9927
0.971985	72.9927
0.974426	72.9927
0.965881	72.9927
0.94696	72.9927
0.916748	72.9927
0.876465	72.9927
0.826721	72.9927
0.768433	72.9927
0.703125	72.9927
0.632019	72.9927
0.556946	75.2823
0.478821	75.2823
0.398865	75.2823
0.318604	75.2823
0.238953	75.2823
0.162048	75.2823
0.0891113	75.2823
0.0216675	75.2823
-0.0390625	75.2823
-0.0927734	75.2823
-0.138245	75.2823
-0.175171	75.2823
-0.203857	75.2823
-0.224609	75.2823
-0.238342	75.2823
-0.245972	75.2823
-0.248718	75.2823
-0.247803	75.2823
-0.243835	75.2823
-0.236511	75.2823
-0.225525	75.2823
-0.211792	75.2823
-0.195923	75.2823
-0.179443	75.2823
-0.162659	75.2823
-0.145874	75.2823
-0.1297	75.2823
-0.114441	75.2823
-0.100403	75.2823
-0.0875854	75.2823
-0.0765991	75.2823
-0.0668335	75.2823
-0.0588989	75.2823
-0.0524902	75.2823
-0.0479126	75.2823
-0.0448608	75.2823
-0.043335	75.2823
-0.0427246	75.2823
-0.0430298	75.2823
-0.0445557	75.2823
-0.0466919	75.2823
-0.0497437	75.2823
-0.0527954	75.2823
-0.0558472	75.2823
-0.0588989	75.2823
-0.0622559	75.2823
-0.0653076	75.2823
-0.0686646	75.2823
-0.0717163	75.2823
-0.0744629	75.2823
-0.0769043	75.2823
-0.0793457	75.2823
-0.0811768	75.2823
